cod_tienda,anio,pasillo,rack,venta
TALCA,2026,205,205-1-10,853949.5798319328
TALCA,2026,205,205-1-12,548571.4285714286
TALCA,2026,205,205-2-01,5487563.865546219
TALCA,2026,205,205-2-03,6363991.596638656
TALCA,2026,205,205-2-04,4112594.1176470593
TALCA,2026,206,206-1-04,1188819.3277310925
TALCA,2026,206,206-1-08,915957.142857143
TALCA,2026,206,206-1-09,1190470.5882352942
TALCA,2026,206,206-1-10,18988968.907563023
TALCA,2026,206,206-2-01,2578267.2268907563
TALCA,2026,206,206-2-02,16172459.663865548
TALCA,2026,206,206-2-03,4252465.546218487
TALCA,2026,206,206-2-04,8088130.252100841
TALCA,2026,206,206-2-05,3278102.5210084035
TALCA,2026,206,206-2-09,3500936.134453782
TALCA,2026,206,206-2-10,501840.3361344538
TALCA,2026,206,206-2-11,17022328.571428575
TALCA,2026,206,206-2-12,12442492.43697479
TALCA,2026,207,207-1-02,493915.96638655465
TALCA,2026,207,207-1-08,604890.7563025211
TALCA,2026,207,207-1-10,540201.6806722688
TALCA,2026,207,207-1-11,144504.20168067227
TALCA,2026,207,207-2-01,7465447.05882353
TALCA,2026,207,207-2-05,615336.1344537815
TALCA,2026,207,207-2-10,3814712.605042017
TALCA,2026,207,207-2-12,498987.3949579832
TALCA,2026,208,208-1-01,2270373.1092436975
TALCA,2026,208,208-1-02,926857.9831932774
TALCA,2026,208,208-1-04,36546.21848739496
TALCA,2026,208,208-1-05,2779257.142857143
TALCA,2026,208,208-1-06,758104.2016806724
TALCA,2026,208,208-1-07,380117.64705882355
TALCA,2026,208,208-1-08,1441692.43697479
TALCA,2026,208,208-1-09,735168.9075630251
TALCA,2026,208,208-1-10,327768.90756302525
TALCA,2026,208,208-1-11,290942.85714285716
TALCA,2026,208,208-1-12,1393386.5546218487
TALCA,2026,208,208-2-01,2013875.630252101
TALCA,2026,208,208-2-02,6728058.823529412
TALCA,2026,208,208-2-03,47613.44537815126
TALCA,2026,208,208-2-05,1454060.504201681
TALCA,2026,208,208-2-06,1222303.361344538
TALCA,2026,208,208-2-07,539601.680672269
TALCA,2026,208,208-2-08,245747.89915966388
TALCA,2026,208,208-2-09,1608220.168067227
TALCA,2026,208,208-2-10,3281445.378151261
TALCA,2026,208,208-2-11,929435.2941176471
TALCA,2026,208,208-2-12,211856.30252100842
TALCA,2026,208,208-2-13,218248.73949579833
TALCA,2026,208,208-2-14,2172607.56302521
TALCA,2026,209,209-2-01,43856175.6302521
TALCA,2026,209,209-2-02,1156692.43697479
TALCA,2026,209,209-2-11,20115.966386554624
TALCA,2026,209,209-2-17,2314115.9663865548
TALCA,2026,209,209-2-20,253705.8823529412
TALCA,2026,209,209-2-21,340462.1848739496
TALCA,2026,209,209-2-22,5374152.100840337
TALCA,2026,209,209-2-25,623570.5882352942
TALCA,2026,210,210-1-01,1727403.3613445377
TALCA,2026,210,210-1-02,347685.7142857143
TALCA,2026,210,210-1-06,11078148.739495799
TALCA,2026,210,210-1-10,1142066.3865546219
TALCA,2026,210,210-2-02,182949.5798319328
TALCA,2026,211,211-1-01,239453.78151260503
TALCA,2026,211,211-1-03,4646935.294117647
TALCA,2026,211,211-1-06,944521.0084033614
TALCA,2026,211,211-1-07,49226.89075630252
TALCA,2026,214,214-1-05,405571.4285714286
TALCA,2026,214,214-1-06,802030.2521008403
TALCA,2026,214,214-1-08,236243.6974789916
TALCA,2026,214,214-1-09,101966.38655462186
TALCA,2026,214,214-1-10,9388.235294117647
TALCA,2026,214,214-1-11,32705.88235294118
TALCA,2026,214,214-1-12,584.0336134453783
TALCA,2026,214,214-2-02,1171319.3277310925
TALCA,2026,214,214-2-04,1659836.974789916
TALCA,2026,217,217-1-05,1351903.361344538
TALCA,2026,218,218-1-04,39756.30252100841
TALCA,2026,218,218-2-05,265238.65546218486
TALCA,2026,219,219-1-02,2283344.537815126
TALCA,2026,219,219-1-03,2764143.697478992
TALCA,2026,219,219-1-04,538201.680672269
TALCA,2026,219,219-2-04,581571.4285714286
TALCA,2026,219,219-2-05,157911.76470588235
TALCA,2026,219,219-2-06,151386.55462184874
TALCA,2026,219,219-2-07,391817.64705882355
TALCA,2026,220,220-2-02,264296.6386554622
TALCA,2026,220,220-2-03,377529.4117647059
TALCA,2026,220,220-2-04,118092.43697478992
TALCA,2026,222,222-1-01,1207224.3697478992
TALCA,2026,222,222-1-02,100501.6806722689
TALCA,2026,222,222-1-04,305575.6302521009
TALCA,2026,222,222-1-05,58453.78151260504
TALCA,2026,222,222-1-06,117588.23529411765
TALCA,2026,222,222-1-10,161792.43697478992
TALCA,2026,222,222-1-11,575200.0
TALCA,2026,222,222-1-12,517376.4705882353
TALCA,2026,223,223-1-03,87921.84873949579
TALCA,2026,223,223-1-04,449705.8823529412
TALCA,2026,223,223-1-05,440326.0504201681
TALCA,2026,223,223-1-06,572326.8907563025
TALCA,2026,223,223-1-07,900929.4117647059
TALCA,2026,223,223-1-08,480989.91596638656
TALCA,2026,223,223-1-09,405847.8991596639
TALCA,2026,223,223-1-10,808079.8319327731
TALCA,2026,223,223-1-11,45934.45378151261
TALCA,2026,223,223-1-12,2338569.74789916
TALCA,2026,223,223-1-13,3662005.042016807
TALCA,2026,223,223-1-14,1162368.9075630254
TALCA,2026,223,223-1-15,2828697.478991597
TALCA,2026,223,223-1-18,99731.0924369748
TALCA,2026,223,223-1-19,499159.66386554623
TALCA,2026,224,224-2-01,3137352.941176471
TALCA,2026,224,224-2-03,1947978.9915966387
TALCA,2026,224,224-2-06,23512.605042016807
TALCA,2026,224,224-2-07,314976.4705882353
TALCA,2026,224,224-2-08,78297.47899159664
TALCA,2026,224,224-2-09,1049886.5546218487
TALCA,2026,230,230-1-01,2974.7899159663866
TALCA,2026,230,230-1-02,794313.4453781513
TALCA,2026,230,230-1-06,180840.3361344538
TALCA,2026,230,230-1-09,1361820.168067227
TALCA,2026,230,230-1-10,4547415.966386555
TALCA,2026,230,230-1-11,2921390.756302521
TALCA,2026,230,230-1-12,1633946.218487395
TALCA,2026,230,230-1-13,976243.6974789917
TALCA,2026,230,230-1-14,1893187.3949579832
TALCA,2026,230,230-1-17,144714.2857142857
TALCA,2026,230,230-1-18,1843364.705882353
TALCA,2026,230,230-1-22,1746562.1848739497
TALCA,2026,240,240-1-01,2208719.3277310925
TALCA,2026,240,240-1-02,2674033.6134453784
TALCA,2026,240,240-1-03,450795.79831932776
TALCA,2026,240,240-1-04,567781.512605042
TALCA,2026,240,240-1-05,534628.5714285715
TALCA,2026,240,240-1-06,1376176.4705882354
TALCA,2026,240,240-1-07,1678693.2773109246
TALCA,2026,240,240-1-08,826104.2016806722
TALCA,2026,240,240-1-09,442225.21008403366
TALCA,2026,240,240-1-10,331678.9915966387
TALCA,2026,240,240-1-11,1880302.5210084035
TALCA,2026,240,240-1-12,2321162.1848739497
TALCA,2026,240,240-1-13,148529.41176470587
TALCA,2026,240,240-1-17,61666951.2605042
TALCA,2026,270,270-1-02,16648610.924369749
TALCA,2026,270,270-1-03,23964691.596638657
TALCA,2026,310,310-1-01,274403.3613445378
TALCA,2026,341,341-1-01,61057995.79831933
TALCA,2026,900,900-1-01,280420.1680672269
TEMUC,2025,001,001-1-01,48882043.697478995
TEMUC,2025,001,001-1-02,6523668.067226891
TEMUC,2025,001,001-1-03,79272613.44537815
TEMUC,2025,001,001-1-04,12126333.613445379
TEMUC,2025,001,001-1-05,49968078.1512605
TEMUC,2025,001,001-1-06,16551700.840336135
TEMUC,2025,001,001-1-07,12791875.6302521
TEMUC,2025,001,001-1-08,13697131.092436975
TEMUC,2025,001,001-1-09,38294120.168067224
TEMUC,2025,001,001-1-10,32039999.159663867
TEMUC,2025,001,001-2-01,13457247.899159664
TEMUC,2025,001,001-2-02,36457066.38655462
TEMUC,2025,001,001-2-03,39638013.445378155
TEMUC,2025,001,001-2-04,20468112.605042018
TEMUC,2025,001,001-2-05,7629270.588235294
TEMUC,2025,001,001-2-06,25773530.25210084
TEMUC,2025,002,002-1-01,101108228.57142858
TEMUC,2025,002,002-1-02,113907698.31932774
TEMUC,2025,002,002-1-03,19104514.285714287
TEMUC,2025,002,002-1-06,601976.4705882353
TEMUC,2025,002,002-1-07,8545166.386554623
TEMUC,2025,002,002-1-08,3576583.193277311
TEMUC,2025,002,002-1-09,5174292.43697479
TEMUC,2025,002,002-1-10,1482995.7983193279
TEMUC,2025,002,002-1-11,310961776.47058827
TEMUC,2025,002,002-1-12,9315025.210084034
TEMUC,2025,002,002-1-13,17959202.521008406
TEMUC,2025,002,002-1-16,13464990.75630252
TEMUC,2025,002,002-2-01,3657417.6470588236
TEMUC,2025,002,002-2-02,3429039.4957983196
TEMUC,2025,002,002-2-03,8951688.235294119
TEMUC,2025,002,002-2-04,26021775.6302521
TEMUC,2025,002,002-2-05,54147259.66386555
TEMUC,2025,002,002-2-06,9577123.529411765
TEMUC,2025,002,002-2-07,143648621.8487395
TEMUC,2025,002,002-2-08,5248188.2352941185
TEMUC,2025,002,002-2-09,10893217.647058824
TEMUC,2025,002,002-2-10,5754975.630252101
TEMUC,2025,002,002-2-11,111932.7731092437
TEMUC,2025,002,002-2-12,9881494.957983194
TEMUC,2025,002,002-2-13,24048248.7394958
TEMUC,2025,003,003-1-01,13316530.25210084
TEMUC,2025,003,003-1-02,4313934.453781513
TEMUC,2025,003,003-1-03,251908.40336134454
TEMUC,2025,003,003-1-06,2336184.0336134457
TEMUC,2025,003,003-1-07,37474994.11764706
TEMUC,2025,003,003-1-08,10668277.31092437
TEMUC,2025,003,003-2-01,13578405.88235294
TEMUC,2025,003,003-2-02,8599238.655462185
TEMUC,2025,003,003-2-03,22234102.521008406
TEMUC,2025,003,003-2-04,7445105.882352942
TEMUC,2025,003,003-2-05,7969219.327731092
TEMUC,2025,003,003-2-06,6467292.43697479
TEMUC,2025,003,003-2-07,4016463.0252100844
TEMUC,2025,003,003-2-08,18291935.29411765
TEMUC,2025,003,003-2-09,4143162.1848739497
TEMUC,2025,003,003-2-10,24003858.823529415
TEMUC,2025,003,003-2-11,4896357.983193277
TEMUC,2025,004,004-1-01,1298225.2100840337
TEMUC,2025,004,004-1-02,6164478.1512605045
TEMUC,2025,004,004-1-04,3589765.5462184874
TEMUC,2025,004,004-1-05,5559826.8907563025
TEMUC,2025,004,004-1-06,7678876.470588236
TEMUC,2025,004,004-1-07,21161115.12605042
TEMUC,2025,004,004-1-08,14191251.260504201
TEMUC,2025,004,004-1-09,24203609.24369748
TEMUC,2025,004,004-1-10,146892139.49579832
TEMUC,2025,004,004-1-12,4174503.361344538
TEMUC,2025,004,004-1-13,80291026.89075631
TEMUC,2025,004,004-1-14,4439922.68907563
TEMUC,2025,004,004-1-15,2981570.588235294
TEMUC,2025,004,004-1-16,1506359.6638655465
TEMUC,2025,004,004-1-18,7125957.983193278
TEMUC,2025,004,004-2-02,154658587.394958
TEMUC,2025,004,004-2-03,2365592.43697479
TEMUC,2025,004,004-2-04,5365128.571428572
TEMUC,2025,004,004-2-05,10283058.823529413
TEMUC,2025,004,004-2-06,20006942.85714286
TEMUC,2025,004,004-2-07,3102034.4537815126
TEMUC,2025,004,004-2-08,31961374.789915968
TEMUC,2025,004,004-2-09,2906121.0084033613
TEMUC,2025,004,004-2-10,7666812.605042017
TEMUC,2025,004,004-2-11,18679800.0
TEMUC,2025,004,004-2-12,16386531.93277311
TEMUC,2025,004,004-2-13,588463.8655462186
TEMUC,2025,004,004-2-14,2153705.882352941
TEMUC,2025,004,004-2-15,11138615.12605042
TEMUC,2025,004,004-2-16,7266622.68907563
TEMUC,2025,004,004-2-18,5251354.62184874
TEMUC,2025,005,005-1-01,12524624.3697479
TEMUC,2025,005,005-1-02,16993394.957983196
TEMUC,2025,005,005-1-03,2696869.74789916
TEMUC,2025,005,005-2-01,8459906.722689075
TEMUC,2025,005,005-2-02,29577724.3697479
TEMUC,2025,005,005-2-03,25178971.42857143
TEMUC,2025,005,005-2-04,48065163.86554622
TEMUC,2025,005,005-2-06,5484372.268907563
TEMUC,2025,005,005-2-07,8956215.12605042
TEMUC,2025,005,005-2-09,1635717.6470588236
TEMUC,2025,005,005-2-10,4447847.05882353
TEMUC,2025,005,005-2-11,143932.77310924372
TEMUC,2025,005,005-2-12,10356604.201680673
TEMUC,2025,006,006-1-01,23604824.3697479
TEMUC,2025,006,006-1-02,7770022.68907563
TEMUC,2025,006,006-1-03,41244017.64705882
TEMUC,2025,006,006-1-04,2419071.4285714286
TEMUC,2025,006,006-2-01,108939036.97478992
TEMUC,2025,006,006-2-02,10634933.613445379
TEMUC,2025,006,006-2-03,1493941.1764705884
TEMUC,2025,006,006-2-04,7288758.823529412
TEMUC,2025,006,006-2-05,3293752.100840336
TEMUC,2025,006,006-2-06,18313226.8907563
TEMUC,2025,006,006-2-07,23842453.781512607
TEMUC,2025,006,006-2-08,48008160.50420168
TEMUC,2025,006,006-2-09,25684529.411764707
TEMUC,2025,007,007-1-01,13878301.68067227
TEMUC,2025,007,007-1-02,40985368.90756303
TEMUC,2025,007,007-2-01,52054912.60504202
TEMUC,2025,007,007-2-02,210526.0504201681
TEMUC,2025,007,007-2-03,2332816.8067226894
TEMUC,2025,007,007-2-04,8529220.168067228
TEMUC,2025,007,007-2-06,4521.008403361345
TEMUC,2025,007,007-2-07,79350.42016806724
TEMUC,2025,007,007-2-08,12461830.25210084
TEMUC,2025,007,007-2-09,6454592.43697479
TEMUC,2025,007,007-2-10,16672509.24369748
TEMUC,2026,001,001-1-01,14164837.81512605
TEMUC,2026,001,001-1-02,6662081.512605042
TEMUC,2026,001,001-1-03,76625447.05882354
TEMUC,2026,001,001-1-04,22713309.24369748
TEMUC,2026,001,001-1-05,49140300.84033614
TEMUC,2026,001,001-1-06,19208037.81512605
TEMUC,2026,001,001-1-07,17303632.773109246
TEMUC,2026,001,001-1-08,16111356.302521009
TEMUC,2026,001,001-1-09,31221946.218487397
TEMUC,2026,001,001-1-10,30470186.55462185
TEMUC,2026,001,001-2-01,21562251.2605042
TEMUC,2026,001,001-2-02,19310415.966386557
TEMUC,2026,001,001-2-03,10612778.151260504
TEMUC,2026,001,001-2-04,18949455.462184876
TEMUC,2026,001,001-2-05,4158436.1344537814
TEMUC,2026,001,001-2-06,23389623.529411767
TEMUC,2026,002,002-1-01,76026230.25210084
TEMUC,2026,002,002-1-02,79586429.41176471
TEMUC,2026,002,002-1-03,3955888.235294118
TEMUC,2026,002,002-1-06,20029683.19327731
TEMUC,2026,002,002-1-07,4430314.285714285
TEMUC,2026,002,002-1-08,11086786.55462185
TEMUC,2026,002,002-1-09,4158497.478991597
TEMUC,2026,002,002-1-10,2174104.2016806724
TEMUC,2026,002,002-1-11,236751783.19327733
TEMUC,2026,002,002-1-12,4296811.764705882
TEMUC,2026,002,002-1-13,4837344.537815127
TEMUC,2026,002,002-1-16,8820567.226890756
TEMUC,2026,002,002-2-01,2770777.31092437
TEMUC,2026,002,002-2-02,2538945.378151261
TEMUC,2026,002,002-2-03,8438502.521008404
TEMUC,2026,002,002-2-04,28212463.86554622
TEMUC,2026,002,002-2-05,60563290.75630252
TEMUC,2026,002,002-2-06,11747319.327731092
TEMUC,2026,002,002-2-07,126539569.74789916
TEMUC,2026,002,002-2-08,3886882.352941177
TEMUC,2026,002,002-2-09,9694952.94117647
TEMUC,2026,002,002-2-10,977357.142857143
TEMUC,2026,002,002-2-11,152084.87394957984
TEMUC,2026,002,002-2-12,10820681.512605041
TEMUC,2026,002,002-2-13,24144222.689075634
TEMUC,2026,003,003-1-01,4576619.327731092
TEMUC,2026,003,003-1-02,8518076.470588235
TEMUC,2026,003,003-1-06,1884154.6218487397
TEMUC,2026,003,003-1-07,34718375.6302521
TEMUC,2026,003,003-1-08,18143046.218487397
TEMUC,2026,003,003-2-01,11804989.075630253
TEMUC,2026,003,003-2-02,9186580.672268908
TEMUC,2026,003,003-2-03,14459511.764705883
TEMUC,2026,003,003-2-04,4122400.0
TEMUC,2026,003,003-2-05,6526033.613445379
TEMUC,2026,003,003-2-06,5394101.680672269
TEMUC,2026,003,003-2-07,5791663.025210084
TEMUC,2026,003,003-2-08,20335342.85714286
TEMUC,2026,003,003-2-09,3437556.3025210085
TEMUC,2026,003,003-2-10,23290857.98319328
TEMUC,2026,003,003-2-11,5516169.74789916
TEMUC,2026,004,004-1-01,1010958.8235294118
TEMUC,2026,004,004-1-02,3814189.915966387
TEMUC,2026,004,004-1-03,3272966.386554622
TEMUC,2026,004,004-1-04,971231.0924369748
TEMUC,2026,004,004-1-05,5429861.344537816
TEMUC,2026,004,004-1-06,39831694.11764706
TEMUC,2026,004,004-1-07,10977086.55462185
TEMUC,2026,004,004-1-08,6175440.336134454
TEMUC,2026,004,004-1-09,13654815.12605042
TEMUC,2026,004,004-1-10,92039622.68907563
TEMUC,2026,004,004-1-12,103168.06722689077
TEMUC,2026,004,004-1-13,25747482.352941178
TEMUC,2026,004,004-1-14,3985657.142857143
TEMUC,2026,004,004-1-15,3167805.042016807
TEMUC,2026,004,004-1-16,7436.9747899159665
TEMUC,2026,004,004-1-18,3185242.0168067226
TEMUC,2026,004,004-2-02,206883341.17647058
TEMUC,2026,004,004-2-03,6017561.344537815
TEMUC,2026,004,004-2-04,3829645.378151261
TEMUC,2026,004,004-2-05,6420391.596638656
TEMUC,2026,004,004-2-06,13363200.840336135
TEMUC,2026,004,004-2-07,2159615.1260504206
TEMUC,2026,004,004-2-08,19782102.521008406
TEMUC,2026,004,004-2-09,2155001.680672269
TEMUC,2026,004,004-2-10,11854773.949579833
TEMUC,2026,004,004-2-11,7909436.134453782
TEMUC,2026,004,004-2-12,22496350.42016807
TEMUC,2026,004,004-2-13,2239138.655462185
TEMUC,2026,004,004-2-14,3247389.9159663864
TEMUC,2026,004,004-2-15,7738754.62184874
TEMUC,2026,004,004-2-17,29142.857142857145
TEMUC,2026,004,004-2-18,6119997.478991597
TEMUC,2026,005,005-1-01,17473887.394957986
TEMUC,2026,005,005-1-02,17680740.336134456
TEMUC,2026,005,005-1-03,2916005.882352941
TEMUC,2026,005,005-2-01,9366803.361344539
TEMUC,2026,005,005-2-02,31545741.17647059
TEMUC,2026,005,005-2-03,19562248.7394958
TEMUC,2026,005,005-2-04,26738386.55462185
TEMUC,2026,005,005-2-06,3467221.848739496
TEMUC,2026,005,005-2-07,4069626.050420168
TEMUC,2026,005,005-2-09,1577482.3529411766
TEMUC,2026,005,005-2-10,7599436.974789916
TEMUC,2026,005,005-2-11,2465951.260504202
TEMUC,2026,005,005-2-12,10943608.403361345
TEMUC,2026,005,005-2-13,2152651.2605042015
TEMUC,2026,006,006-1-01,22670707.56302521
TEMUC,2026,006,006-1-02,8092813.445378152
TEMUC,2026,006,006-1-03,37468388.23529412
TEMUC,2026,006,006-1-04,13144.53781512605
TEMUC,2026,006,006-2-01,71207645.37815127
TEMUC,2026,006,006-2-02,10089330.25210084
TEMUC,2026,006,006-2-03,392457.1428571429
TEMUC,2026,006,006-2-04,8214842.016806723
TEMUC,2026,006,006-2-05,3348302.5210084035
TEMUC,2026,006,006-2-06,12903983.193277312
TEMUC,2026,006,006-2-07,16319778.99159664
TEMUC,2026,006,006-2-08,24163020.168067228
TEMUC,2026,006,006-2-09,2251486.5546218487
TEMUC,2026,007,007-1-01,10569647.899159664
TEMUC,2026,007,007-1-02,41294316.80672269
TEMUC,2026,007,007-2-01,12876080.672268908
TEMUC,2026,007,007-2-02,348950.4201680672
TEMUC,2026,007,007-2-03,6244478.1512605045
TEMUC,2026,007,007-2-04,7585818.487394959
TEMUC,2026,007,007-2-07,54520.16806722689
TEMUC,2026,007,007-2-08,21107714.285714287
TEMUC,2026,007,007-2-09,3602478.9915966387
TEMUC,2026,007,007-2-10,8604305.882352943
VALPA,2025,001,001-1-01,286215.96638655465
VALPA,2025,001,001-1-02,381722.6890756303
VALPA,2025,001,001-1-03,16108967.226890758
VALPA,2025,001,001-1-05,28932.7731092437
VALPA,2025,001,001-1-06,2041086.554621849
VALPA,2025,001,001-2-02,459861.34453781514
VALPA,2025,001,001-2-03,554252.1008403362
VALPA,2025,002,002-1-03,1695886.554621849
VALPA,2025,002,002-1-04,589715.1260504202
VALPA,2025,002,002-2-07,362517.64705882355
VALPA,2025,002,002-2-08,428836.97478991596
VALPA,2025,002,002-2-09,514862.1848739496
VALPA,2025,003,003-1-02,3958961.344537815
VALPA,2025,003,003-1-03,505340.3361344538
VALPA,2025,003,003-1-04,4323273.949579832
VALPA,2025,003,003-1-05,1069254.6218487397
VALPA,2025,003,003-1-06,9906538.655462185
VALPA,2025,003,003-1-07,1127238.655462185
VALPA,2025,003,003-1-08,192994.95798319328
VALPA,2025,003,003-1-11,312490.756302521
VALPA,2025,003,003-1-13,824763.0252100842
VALPA,2025,003,003-1-14,16143543.697478991
VALPA,2025,003,003-1-17,988906.7226890756
VALPA,2025,003,003-1-18,1065992.43697479
VALPA,2025,003,003-2-01,8557454.62184874
VALPA,2025,003,003-2-07,979689.9159663866
VALPA,2025,003,003-2-09,2499407.56302521
VALPA,2025,003,003-2-13,42047481.51260504
VALPA,2025,003,003-2-15,4872801.680672269
VALPA,2025,003,003-2-17,73924.36974789917
VALPA,2025,003,003-2-18,42008.40336134454
VALPA,2025,003,003-2-19,1004292.43697479
VALPA,2025,003,003-2-20,70488.23529411765
VALPA,2025,004,004-2-01,5503711.764705882
VALPA,2025,004,004-2-02,5001.680672268908
VALPA,2025,004,004-2-04,65286.55462184874
VALPA,2025,005,005-1-01,5126942.857142857
VALPA,2025,005,005-1-02,1999169.7478991598
VALPA,2025,007,007-1-01,12808682.352941178
VALPA,2025,007,007-1-02,13680489.075630253
VALPA,2025,007,007-1-03,7004979.831932773
VALPA,2025,007,007-2-01,8809792.43697479
VALPA,2025,007,007-2-02,15742218.487394959
VALPA,2025,007,007-2-03,9269347.899159664
VALPA,2025,008,008-2-01,5025673.949579832
VALPA,2025,008,008-2-02,2538754.6218487397
VALPA,2025,008,008-2-03,4268422.68907563
VALPA,2025,008,008-2-04,1466042.0168067229
VALPA,2025,009,009-1-01,1234495.7983193279
VALPA,2025,009,009-1-02,1016974.7899159665
VALPA,2025,009,009-1-03,2004844.5378151261
VALPA,2025,009,009-1-04,2654774.7899159663
VALPA,2025,009,009-2-01,4175292.43697479
VALPA,2025,009,009-2-02,3431377.31092437
VALPA,2025,009,009-2-03,342105.8823529412
VALPA,2025,009,009-2-04,1300594.9579831935
VALPA,2025,010,010-1-01,1539588.2352941178
VALPA,2025,010,010-1-02,1404060.5042016807
VALPA,2025,010,010-1-03,1003748.7394957984
VALPA,2025,010,010-1-04,865629.4117647059
VALPA,2025,010,010-2-01,1356359.6638655462
VALPA,2025,010,010-2-02,1624789.0756302522
VALPA,2025,010,010-2-03,864226.8907563025
VALPA,2025,010,010-2-04,1531784.87394958
VALPA,2025,011,011-1-01,3409952.941176471
VALPA,2025,011,011-1-02,3281023.529411765
VALPA,2025,011,011-1-03,1542474.7899159666
VALPA,2025,011,011-1-04,3212468.907563025
VALPA,2025,011,011-1-05,2190264.705882353
VALPA,2025,011,011-1-06,3692126.0504201683
VALPA,2025,011,011-1-07,3608444.537815126
VALPA,2025,011,011-1-08,602381.5126050421
VALPA,2025,011,011-2-01,2195220.168067227
VALPA,2025,011,011-2-02,277477.3109243697
VALPA,2025,011,011-2-03,894678.1512605043
VALPA,2025,011,011-2-04,665189.0756302521
VALPA,2025,011,011-2-05,2316736.974789916
VALPA,2025,011,011-2-06,4430934.453781513
VALPA,2025,012,012-1-01,6775238.655462185
VALPA,2025,012,012-1-02,6403431.092436975
VALPA,2025,012,012-1-04,5126973.1092436975
VALPA,2025,012,012-1-05,3664253.781512605
VALPA,2025,012,012-1-06,5031205.882352942
VALPA,2025,012,012-1-07,4236831.092436975
VALPA,2025,012,012-1-08,3210223.529411765
VALPA,2025,012,012-1-09,3684725.2100840337
VALPA,2025,012,012-2-01,4263222.68907563
VALPA,2025,012,012-2-02,4511920.168067227
VALPA,2025,012,012-2-03,2596305.042016807
VALPA,2025,012,012-2-04,3535809.2436974794
VALPA,2025,012,012-2-05,2552484.0336134457
VALPA,2025,012,012-2-06,1996719.3277310925
VALPA,2025,012,012-2-07,1493846.218487395
VALPA,2025,012,012-2-08,1116771.4285714286
VALPA,2025,012,012-2-09,870974.7899159665
VALPA,2025,012,012-2-10,673922.6890756303
VALPA,2025,012,012-2-11,1545300.8403361344
VALPA,2025,012,012-2-12,817334.4537815127
VALPA,2025,012,012-2-13,2035565.5462184874
VALPA,2025,012,012-2-14,1663631.0924369749
VALPA,2025,012,012-2-15,587531.0924369748
VALPA,2025,013,013-1-01,3778587.3949579834
VALPA,2025,013,013-1-02,1441535.2941176472
VALPA,2025,013,013-1-04,364285.7142857143
VALPA,2025,013,013-1-06,269288.23529411765
VALPA,2025,013,013-2-01,2073050.4201680673
VALPA,2025,013,013-2-02,1590489.0756302522
VALPA,2025,013,013-2-03,2394686.5546218487
VALPA,2025,013,013-2-04,1353491.5966386555
VALPA,2025,014,014-1-01,4070710.0840336136
VALPA,2025,014,014-2-01,4177425.2100840337
VALPA,2025,015,015-1-01,3133026.8907563025
VALPA,2025,015,015-2-01,3868123.529411765
VALPA,2025,016,016-1-01,1242454.6218487395
VALPA,2025,016,016-2-01,1730479.831932773
VALPA,2025,017,017-1-01,24198084.033613447
VALPA,2025,017,017-1-02,2994190.756302521
VALPA,2025,017,017-2-01,27543772.268907566
VALPA,2025,029,029-2-01,7252583.1932773115
VALPA,2025,029,029-2-02,281858.8235294118
VALPA,2025,029,029-2-03,5826056.302521009
VALPA,2025,029,029-2-04,1161373.1092436975
VALPA,2025,029,029-2-06,315430.2521008403
VALPA,2025,030,030-1-01,2925722.68907563
VALPA,2025,030,030-2-01,34844360.50420168
VALPA,2025,030,030-2-02,674890.7563025211
VALPA,2025,040,040-2-01,10493899.159663865
VALPA,2025,040,040-2-02,1628384.87394958
VALPA,2025,040,040-2-03,3670265.5462184874
VALPA,2025,040,040-2-04,4869021.008403362
VALPA,2025,040,040-2-05,54100.84033613445
VALPA,2025,040,040-2-06,193800.0
VALPA,2025,050,050-1-01,590858.8235294118
VALPA,2025,060,060-1-01,18006.722689075632
VALPA,2025,060,060-1-02,317869.7478991597
VALPA,2025,060,060-1-03,180366.38655462186
VALPA,2025,060,060-1-04,542381.5126050421
VALPA,2025,060,060-1-05,360865.54621848743
VALPA,2025,060,060-1-06,704967.2268907564
VALPA,2025,061,061-1-03,1540211.7647058824
VALPA,2025,061,061-1-04,2037794.9579831935
VALPA,2025,063,063-1-01,7124081.512605042
VALPA,2025,063,063-1-02,5613194.957983194
VALPA,2025,063,063-2-01,563027.731092437
VALPA,2025,063,063-2-03,15219246.218487395
VALPA,2025,063,063-2-04,11309150.420168068
VALPA,2025,064,064-1-01,7666661.344537815
VALPA,2025,064,064-1-02,5079309.243697479
VALPA,2025,064,064-1-03,1025757.142857143
VALPA,2025,064,064-1-04,4622563.865546218
VALPA,2025,064,064-1-05,653893.2773109244
VALPA,2025,064,064-1-06,852329.4117647059
VALPA,2025,064,064-1-07,2313832.7731092437
VALPA,2025,064,064-2-01,1923949.579831933
VALPA,2025,064,064-2-02,2901357.142857143
VALPA,2025,064,064-2-03,503470.58823529416
VALPA,2025,064,064-2-04,2642720.168067227
VALPA,2025,100,100-1-01,124165688.23529412
VALPA,2025,100,100-2-01,4323804.201680672
VALPA,2025,101,101-1-01,488391.59663865546
VALPA,2025,101,101-1-02,70900.0
VALPA,2025,101,101-1-04,277713.44537815126
VALPA,2025,101,101-2-01,22103138.655462187
VALPA,2025,101,101-2-02,6844859.663865547
VALPA,2025,101,101-2-03,3770643.697478992
VALPA,2025,101,101-2-04,9110218.487394959
VALPA,2025,101,101-2-05,168273.94957983194
